Active_SMILES,Decoy_SMILES,Tanimoto_Similarity
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2ncc(F)s2)c1,COc1cccc(C(=O)Nc2cccc(OC(=O)c3ccc(Br)c(S(=O)(=O)N4CCCCC4)c3)c2)c1,0.2075471698113207
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2nccs2)c1,Cc1ccc(N(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)S(C)(=O)=O)cc1C,0.24
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2nccs2)c1,COc1cccc(C(=O)Nc2cccc(OC(=O)c3ccc(Br)c(S(=O)(=O)N4CCCCC4)c3)c2)c1,0.2115384615384615
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CC4CCC(C3)O4)cc2)cc(C(=O)Nc2nccs2)c1,CCN(CC)C(=O)c1cc(NC(=O)c2cc(OC)cc(OC)c2)ccc1N1CCN(c2ccccc2OC)CC1,0.2058823529411765
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(CN2CCN(c3ccccc3)CC2)cc1,0.3409090909090909
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,Cc1ccc(N(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)S(C)(=O)=O)cc1C,0.2842105263157894
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2cc(C)n(C)n2)c1,CC(=O)Nc1ccc(S(=O)(=O)N2CCCN(c3nc(C)nc(C)c3Cc3ccc(Cl)cc3)CC2)cc1,0.2626262626262626
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(CN2CCN(c3ccccc3)CC2)cc1,0.3448275862068966
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3nc(C)nc(C)c3Cc3ccc(Cl)cc3)CC2)cc1,0.2631578947368421
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2ccn(C)n2)c1,CC(=O)Nc1ccc(S(=O)(=O)N2CCCN(c3nc(C)nc(C)c3Cc3ccc(Cl)cc3)CC2)cc1,0.2525252525252525
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2ncc(F)s2)c1,Cc1ccc(N(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)S(C)(=O)=O)cc1C,0.2680412371134021
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2ncc(F)s2)c1,Cc1ccc(N(CC(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)S(=O)(=O)c2ccc(F)cc2)cc1,0.2526315789473684
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2ncc(F)s2)c1,COc1ccc(C(O)=C2C(=O)C(=O)N(CCN3CCOCC3)[C@H]2c2cccc(Oc3ccccc3)c2)cc1F,0.2476190476190476
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2nccs2)c1,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1cccc(COc2ccc(Br)cc2)c1,0.3258426966292135
CC(C)=CCOc1cc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)Nc2nccs2)c1,O=C(CC(=O)N(Cc1ccc2ccccc2c1)c1ccc(S(=O)(=O)N2CCCC2)cc1)c1ncccn1,0.276595744680851
